Date,Load,Zone
12/3/2017 4:00:00 PM,673,Dunwod
12/3/2017 4:00:00 PM,1092,Genese
12/3/2017 4:00:00 PM,1149,Hud Vl
12/3/2017 4:00:00 PM,2298,Longil
12/3/2017 4:00:00 PM,794,Mhk Vl
12/3/2017 4:00:00 PM,310,Millwd
12/3/2017 4:00:00 PM,5478,N.Y.C.
12/3/2017 4:00:00 PM,529,North
12/3/2017 4:00:00 PM,1688,West
12/3/2017 4:00:00 PM,17267,NYISO
12/3/2017 5:00:00 PM,1530,Capitl
12/3/2017 5:00:00 PM,1977,Centrl
12/3/2017 5:00:00 PM,727,Dunwod
12/3/2017 5:00:00 PM,1195,Genese
12/3/2017 5:00:00 PM,1258,Hud Vl
12/3/2017 5:00:00 PM,2587,Longil
12/3/2017 5:00:00 PM,852,Mhk Vl
12/3/2017 5:00:00 PM,348,Millwd
12/3/2017 5:00:00 PM,5731,N.Y.C.
12/3/2017 5:00:00 PM,543,North
12/3/2017 5:00:00 PM,1822,West
12/3/2017 5:00:00 PM,18570,NYISO
12/3/2017 6:00:00 PM,1524,Capitl
12/3/2017 6:00:00 PM,1987,Centrl
12/3/2017 6:00:00 PM,733,Dunwod
12/3/2017 6:00:00 PM,1196,Genese
12/3/2017 6:00:00 PM,1272,Hud Vl
12/3/2017 6:00:00 PM,2618,Longil
12/3/2017 6:00:00 PM,855,Mhk Vl
12/3/2017 6:00:00 PM,357,Millwd
12/3/2017 6:00:00 PM,5788,N.Y.C.
12/3/2017 6:00:00 PM,540,North
12/3/2017 6:00:00 PM,1836,West
12/3/2017 6:00:00 PM,18706,NYISO
12/3/2017 7:00:00 PM,1496,Capitl
12/3/2017 7:00:00 PM,1962,Centrl
12/3/2017 7:00:00 PM,723,Dunwod
12/3/2017 7:00:00 PM,1178,Genese
12/3/2017 7:00:00 PM,1252,Hud Vl
12/3/2017 7:00:00 PM,2587,Longil
12/3/2017 7:00:00 PM,840,Mhk Vl
12/3/2017 7:00:00 PM,355,Millwd
12/3/2017 7:00:00 PM,5770,N.Y.C.
12/3/2017 7:00:00 PM,535,North
12/3/2017 7:00:00 PM,1820,West
12/3/2017 7:00:00 PM,18518,NYISO
12/3/2017 8:00:00 PM,1459,Capitl
12/3/2017 8:00:00 PM,1911,Centrl
12/3/2017 8:00:00 PM,707,Dunwod
12/3/2017 8:00:00 PM,1150,Genese
12/3/2017 8:00:00 PM,1216,Hud Vl
12/3/2017 8:00:00 PM,2527,Longil
12/3/2017 8:00:00 PM,807,Mhk Vl
12/3/2017 8:00:00 PM,343,Millwd
12/3/2017 8:00:00 PM,5705,N.Y.C.
12/3/2017 8:00:00 PM,526,North
12/3/2017 8:00:00 PM,1795,West
12/3/2017 8:00:00 PM,18146,NYISO
12/3/2017 9:00:00 PM,1380,Capitl
12/3/2017 9:00:00 PM,1810,Centrl
12/3/2017 9:00:00 PM,679,Dunwod
12/3/2017 9:00:00 PM,1092,Genese
12/3/2017 9:00:00 PM,1150,Hud Vl
12/3/2017 9:00:00 PM,2395,Longil
12/3/2017 9:00:00 PM,762,Mhk Vl
12/3/2017 9:00:00 PM,322,Millwd
12/3/2017 9:00:00 PM,5565,N.Y.C.
12/3/2017 9:00:00 PM,510,North
12/3/2017 9:00:00 PM,1741,West
12/3/2017 9:00:00 PM,17406,NYISO
12/3/2017 10:00:00 PM,1283,Capitl
12/3/2017 10:00:00 PM,1697,Centrl
12/3/2017 10:00:00 PM,630,Dunwod
12/3/2017 10:00:00 PM,1020,Genese
12/3/2017 10:00:00 PM,1066,Hud Vl
12/3/2017 10:00:00 PM,2202,Longil
12/3/2017 10:00:00 PM,702,Mhk Vl
12/3/2017 10:00:00 PM,291,Millwd
12/3/2017 10:00:00 PM,5319,N.Y.C.
12/3/2017 10:00:00 PM,492,North
12/3/2017 10:00:00 PM,1660,West
12/3/2017 10:00:00 PM,16362,NYISO
12/3/2017 11:00:00 PM,1197,Capitl
12/3/2017 11:00:00 PM,1603,Centrl
12/3/2017 11:00:00 PM,579,Dunwod
12/3/2017 11:00:00 PM,953,Genese
12/3/2017 11:00:00 PM,981,Hud Vl
12/3/2017 11:00:00 PM,1995,Longil
12/3/2017 11:00:00 PM,652,Mhk Vl
12/3/2017 11:00:00 PM,261,Millwd
12/3/2017 11:00:00 PM,5003,N.Y.C.
12/3/2017 11:00:00 PM,478,North
12/3/2017 11:00:00 PM,1572,West
12/3/2017 11:00:00 PM,15274,NYISO
12/4/2017 12:00:00 AM,1143,Capitl
12/4/2017 12:00:00 AM,1514,Centrl
12/4/2017 12:00:00 AM,547,Dunwod
12/4/2017 12:00:00 AM,892,Genese
12/4/2017 12:00:00 AM,943,Hud Vl
12/4/2017 12:00:00 AM,1850,Longil
12/4/2017 12:00:00 AM,611,Mhk Vl
12/4/2017 12:00:00 AM,246,Millwd
12/4/2017 12:00:00 AM,4660,N.Y.C.
12/4/2017 12:00:00 AM,483,North
12/4/2017 12:00:00 AM,1480,West
12/4/2017 12:00:00 AM,14369,NYISO
12/4/2017 1:00:00 AM,1117,Capitl
12/4/2017 1:00:00 AM,1479,Centrl
12/4/2017 1:00:00 AM,527,Dunwod
12/4/2017 1:00:00 AM,867,Genese
12/4/2017 1:00:00 AM,914,Hud Vl
12/4/2017 1:00:00 AM,1772,Longil
12/4/2017 1:00:00 AM,594,Mhk Vl
12/4/2017 1:00:00 AM,239,Millwd
12/4/2017 1:00:00 AM,4464,N.Y.C.
12/4/2017 1:00:00 AM,478,North
12/4/2017 1:00:00 AM,1449,West
12/4/2017 1:00:00 AM,13900,NYISO
12/4/2017 2:00:00 AM,1109,Capitl
12/4/2017 2:00:00 AM,1461,Centrl
12/4/2017 2:00:00 AM,518,Dunwod
12/4/2017 2:00:00 AM,856,Genese
12/4/2017 2:00:00 AM,903,Hud Vl
12/4/2017 2:00:00 AM,1729,Longil
12/4/2017 2:00:00 AM,588,Mhk Vl
12/4/2017 2:00:00 AM,237,Millwd
12/4/2017 2:00:00 AM,4348,N.Y.C.
12/4/2017 2:00:00 AM,475,North
12/4/2017 2:00:00 AM,1437,West
12/4/2017 2:00:00 AM,13661,NYISO
12/4/2017 3:00:00 AM,1113,Capitl
12/4/2017 3:00:00 AM,1469,Centrl
12/4/2017 3:00:00 AM,514,Dunwod
12/4/2017 3:00:00 AM,860,Genese
12/4/2017 3:00:00 AM,903,Hud Vl
12/4/2017 3:00:00 AM,1723,Longil
12/4/2017 3:00:00 AM,592,Mhk Vl
12/4/2017 3:00:00 AM,239,Millwd
12/4/2017 3:00:00 AM,4308,N.Y.C.
12/4/2017 3:00:00 AM,474,North
12/4/2017 3:00:00 AM,1434,West
12/4/2017 3:00:00 AM,13629,NYISO
12/4/2017 4:00:00 AM,1146,Capitl
12/4/2017 4:00:00 AM,1515,Centrl
12/4/2017 4:00:00 AM,525,Dunwod
12/4/2017 4:00:00 AM,891,Genese
12/4/2017 4:00:00 AM,923,Hud Vl
12/4/2017 4:00:00 AM,1767,Longil
12/4/2017 4:00:00 AM,616,Mhk Vl
12/4/2017 4:00:00 AM,247,Millwd
12/4/2017 4:00:00 AM,4367,N.Y.C.
12/4/2017 4:00:00 AM,482,North
12/4/2017 4:00:00 AM,1463,West
12/4/2017 4:00:00 AM,13942,NYISO
12/4/2017 5:00:00 AM,1232,Capitl
12/4/2017 5:00:00 AM,1641,Centrl
12/4/2017 5:00:00 AM,564,Dunwod
12/4/2017 5:00:00 AM,974,Genese
12/4/2017 5:00:00 AM,982,Hud Vl
12/4/2017 5:00:00 AM,1900,Longil
12/4/2017 5:00:00 AM,677,Mhk Vl
12/4/2017 5:00:00 AM,272,Millwd
12/4/2017 5:00:00 AM,4641,N.Y.C.
12/4/2017 5:00:00 AM,501,North
12/4/2017 5:00:00 AM,1552,West
12/4/2017 5:00:00 AM,14936,NYISO
12/4/2017 6:00:00 AM,1388,Capitl
12/4/2017 6:00:00 AM,1851,Centrl
12/4/2017 6:00:00 AM,638,Dunwod
12/4/2017 6:00:00 AM,1101,Genese
12/4/2017 6:00:00 AM,1094,Hud Vl
12/4/2017 6:00:00 AM,2145,Longil
12/4/2017 6:00:00 AM,777,Mhk Vl
12/4/2017 6:00:00 AM,310,Millwd
12/4/2017 6:00:00 AM,5183,N.Y.C.
12/4/2017 6:00:00 AM,533,North
12/4/2017 6:00:00 AM,1708,West
12/4/2017 6:00:00 AM,16728,NYISO
12/4/2017 7:00:00 AM,1452,Capitl
12/4/2017 7:00:00 AM,1956,Centrl
12/4/2017 7:00:00 AM,688,Dunwod
12/4/2017 7:00:00 AM,1174,Genese
12/4/2017 7:00:00 AM,1147,Hud Vl
12/4/2017 7:00:00 AM,2272,Longil
12/4/2017 7:00:00 AM,829,Mhk Vl
12/4/2017 7:00:00 AM,330,Millwd
12/4/2017 7:00:00 AM,5684,N.Y.C.
12/4/2017 7:00:00 AM,548,North
12/4/2017 7:00:00 AM,1808,West
12/4/2017 7:00:00 AM,17888,NYISO
12/4/2017 8:00:00 AM,1416,Capitl
12/4/2017 8:00:00 AM,1946,Centrl
12/4/2017 8:00:00 AM,689,Dunwod
12/4/2017 8:00:00 AM,1174,Genese
12/4/2017 8:00:00 AM,1132,Hud Vl
12/4/2017 8:00:00 AM,2260,Longil
12/4/2017 8:00:00 AM,830,Mhk Vl
12/4/2017 8:00:00 AM,325,Millwd
12/4/2017 8:00:00 AM,5981,N.Y.C.
12/4/2017 8:00:00 AM,544,North
12/4/2017 8:00:00 AM,1810,West
12/4/2017 8:00:00 AM,18107,NYISO
12/4/2017 9:00:00 AM,1369,Capitl
12/4/2017 9:00:00 AM,1927,Centrl
12/4/2017 9:00:00 AM,685,Dunwod
12/4/2017 9:00:00 AM,1169,Genese
12/4/2017 9:00:00 AM,1096,Hud Vl
12/4/2017 9:00:00 AM,2213,Longil
12/4/2017 9:00:00 AM,827,Mhk Vl
12/4/2017 9:00:00 AM,314,Millwd
12/4/2017 9:00:00 AM,6151,N.Y.C.
12/4/2017 9:00:00 AM,540,North
12/4/2017 9:00:00 AM,1819,West
12/4/2017 9:00:00 AM,18110,NYISO
12/4/2017 10:00:00 AM,1338,Capitl
12/4/2017 10:00:00 AM,1906,Centrl
12/4/2017 10:00:00 AM,678,Dunwod
12/4/2017 10:00:00 AM,1160,Genese
12/4/2017 10:00:00 AM,1065,Hud Vl
12/4/2017 10:00:00 AM,2150,Longil
12/4/2017 10:00:00 AM,814,Mhk Vl
12/4/2017 10:00:00 AM,305,Millwd
12/4/2017 10:00:00 AM,6195,N.Y.C.
12/4/2017 10:00:00 AM,535,North
12/4/2017 10:00:00 AM,1814,West
12/4/2017 10:00:00 AM,17960,NYISO
12/4/2017 11:00:00 AM,1318,Capitl
12/4/2017 11:00:00 AM,1873,Centrl
12/4/2017 11:00:00 AM,665,Dunwod
12/4/2017 11:00:00 AM,1148,Genese
12/4/2017 11:00:00 AM,1041,Hud Vl
12/4/2017 11:00:00 AM,2097,Longil
12/4/2017 11:00:00 AM,794,Mhk Vl
12/4/2017 11:00:00 AM,296,Millwd
12/4/2017 11:00:00 AM,6185,N.Y.C.
12/4/2017 11:00:00 AM,529,North
12/4/2017 11:00:00 AM,1792,West
12/4/2017 11:00:00 AM,17738,NYISO
12/4/2017 12:00:00 PM,1296,Capitl
12/4/2017 12:00:00 PM,1845,Centrl
12/4/2017 12:00:00 PM,659,Dunwod
12/4/2017 12:00:00 PM,1131,Genese
12/4/2017 12:00:00 PM,1023,Hud Vl
12/4/2017 12:00:00 PM,2064,Longil
12/4/2017 12:00:00 PM,777,Mhk Vl
12/4/2017 12:00:00 PM,289,Millwd
12/4/2017 12:00:00 PM,6157,N.Y.C.
12/4/2017 12:00:00 PM,523,North
12/4/2017 12:00:00 PM,1763,West
12/4/2017 12:00:00 PM,17527,NYISO
12/4/2017 1:00:00 PM,1301,Capitl
12/4/2017 1:00:00 PM,1836,Centrl
12/4/2017 1:00:00 PM,665,Dunwod
12/4/2017 1:00:00 PM,1124,Genese
12/4/2017 1:00:00 PM,1034,Hud Vl
12/4/2017 1:00:00 PM,2073,Longil
12/4/2017 1:00:00 PM,771,Mhk Vl
12/4/2017 1:00:00 PM,287,Millwd
12/4/2017 1:00:00 PM,6150,N.Y.C.
12/4/2017 1:00:00 PM,520,North
12/4/2017 1:00:00 PM,1758,West
12/4/2017 1:00:00 PM,17519,NYISO
12/4/2017 2:00:00 PM,1748,West
12/4/2017 2:00:00 PM,1322,Capitl
12/4/2017 2:00:00 PM,17608,NYISO
12/4/2017 2:00:00 PM,1823,Centrl
12/4/2017 2:00:00 PM,673,Dunwod
12/4/2017 2:00:00 PM,1120,Genese
12/4/2017 2:00:00 PM,1062,Hud Vl
12/4/2017 2:00:00 PM,2135,Longil
12/4/2017 2:00:00 PM,768,Mhk Vl
12/4/2017 2:00:00 PM,291,Millwd
12/4/2017 2:00:00 PM,6150,N.Y.C.
12/4/2017 2:00:00 PM,516,North
12/4/2017 3:00:00 PM,1373,Capitl
12/4/2017 3:00:00 PM,1836,Centrl
12/4/2017 3:00:00 PM,695,Dunwod
12/4/2017 3:00:00 PM,1131,Genese
12/4/2017 3:00:00 PM,1108,Hud Vl
12/4/2017 3:00:00 PM,2240,Longil
12/4/2017 3:00:00 PM,779,Mhk Vl
12/4/2017 3:00:00 PM,302,Millwd
12/4/2017 3:00:00 PM,6213,N.Y.C.
12/4/2017 3:00:00 PM,520,North
12/4/2017 3:00:00 PM,1740,West
12/4/2017 3:00:00 PM,17937,NYISO
12/4/2017 4:00:00 PM,1487,Capitl
12/4/2017 4:00:00 PM,1930,Centrl
12/4/2017 4:00:00 PM,740,Dunwod
12/4/2017 4:00:00 PM,1186,Genese
12/4/2017 4:00:00 PM,1205,Hud Vl
12/4/2017 4:00:00 PM,2475,Longil
12/4/2017 4:00:00 PM,829,Mhk Vl
12/4/2017 4:00:00 PM,329,Millwd
12/4/2017 4:00:00 PM,6378,N.Y.C.
12/4/2017 4:00:00 PM,537,North
12/4/2017 4:00:00 PM,1791,West
12/4/2017 4:00:00 PM,18887,NYISO
12/4/2017 5:00:00 PM,1587,Capitl
12/4/2017 5:00:00 PM,2054,Centrl
12/4/2017 5:00:00 PM,789,Dunwod
12/4/2017 5:00:00 PM,1278,Genese
12/4/2017 5:00:00 PM,1312,Hud Vl
12/4/2017 5:00:00 PM,2739,Longil
12/4/2017 5:00:00 PM,879,Mhk Vl
12/4/2017 5:00:00 PM,364,Millwd
12/4/2017 5:00:00 PM,6580,N.Y.C.
12/4/2017 5:00:00 PM,550,North
12/4/2017 5:00:00 PM,1898,West
12/4/2017 5:00:00 PM,20030,NYISO
12/4/2017 6:00:00 PM,1587,Capitl
12/4/2017 6:00:00 PM,2059,Centrl
12/4/2017 6:00:00 PM,795,Dunwod
12/4/2017 6:00:00 PM,1276,Genese
12/4/2017 6:00:00 PM,1330,Hud Vl
12/4/2017 6:00:00 PM,2774,Longil
12/4/2017 6:00:00 PM,881,Mhk Vl
12/4/2017 6:00:00 PM,377,Millwd
12/4/2017 6:00:00 PM,6465,N.Y.C.
12/4/2017 6:00:00 PM,549,North
12/4/2017 6:00:00 PM,1905,West
12/4/2017 6:00:00 PM,19998,NYISO
12/4/2017 7:00:00 PM,1560,Capitl
12/4/2017 7:00:00 PM,2033,Centrl
12/4/2017 7:00:00 PM,781,Dunwod
12/4/2017 7:00:00 PM,1254,Genese
12/4/2017 7:00:00 PM,1314,Hud Vl
12/4/2017 7:00:00 PM,2733,Longil
12/4/2017 7:00:00 PM,865,Mhk Vl
12/4/2017 7:00:00 PM,375,Millwd
12/4/2017 7:00:00 PM,6325,N.Y.C.
12/4/2017 7:00:00 PM,545,North
12/4/2017 7:00:00 PM,1885,West
12/4/2017 7:00:00 PM,19670,NYISO
12/4/2017 8:00:00 PM,1514,Capitl
12/4/2017 8:00:00 PM,1977,Centrl
12/4/2017 8:00:00 PM,755,Dunwod
12/4/2017 8:00:00 PM,1214,Genese
12/4/2017 8:00:00 PM,1279,Hud Vl
12/4/2017 8:00:00 PM,2654,Longil
12/4/2017 8:00:00 PM,833,Mhk Vl
12/4/2017 8:00:00 PM,364,Millwd
12/4/2017 8:00:00 PM,6150,N.Y.C.
12/4/2017 8:00:00 PM,536,North
12/4/2017 8:00:00 PM,1849,West
12/4/2017 8:00:00 PM,19125,NYISO
12/4/2017 9:00:00 PM,1430,Capitl
12/4/2017 9:00:00 PM,1867,Centrl
12/4/2017 9:00:00 PM,715,Dunwod
12/4/2017 9:00:00 PM,1144,Genese
12/4/2017 9:00:00 PM,1210,Hud Vl
12/4/2017 9:00:00 PM,2503,Longil
12/4/2017 9:00:00 PM,786,Mhk Vl
12/4/2017 9:00:00 PM,342,Millwd
12/4/2017 9:00:00 PM,5914,N.Y.C.
12/4/2017 9:00:00 PM,519,North
12/4/2017 9:00:00 PM,1789,West
12/4/2017 9:00:00 PM,18219,NYISO
12/4/2017 10:00:00 PM,1320,Capitl
12/4/2017 10:00:00 PM,1725,Centrl
12/4/2017 10:00:00 PM,654,Dunwod
12/4/2017 10:00:00 PM,1051,Genese
12/4/2017 10:00:00 PM,1111,Hud Vl
12/4/2017 10:00:00 PM,2271,Longil
12/4/2017 10:00:00 PM,720,Mhk Vl
12/4/2017 10:00:00 PM,307,Millwd
12/4/2017 10:00:00 PM,5556,N.Y.C.
12/4/2017 10:00:00 PM,500,North
12/4/2017 10:00:00 PM,1687,West
12/4/2017 10:00:00 PM,16902,NYISO
12/4/2017 11:00:00 PM,1223,Capitl
12/4/2017 11:00:00 PM,1605,Centrl
12/4/2017 11:00:00 PM,593,Dunwod
12/4/2017 11:00:00 PM,969,Genese
12/4/2017 11:00:00 PM,1017,Hud Vl
12/4/2017 11:00:00 PM,2033,Longil
12/4/2017 11:00:00 PM,662,Mhk Vl
12/4/2017 11:00:00 PM,275,Millwd
12/4/2017 11:00:00 PM,5126,N.Y.C.
12/4/2017 11:00:00 PM,486,North
12/4/2017 11:00:00 PM,1572,West
12/4/2017 11:00:00 PM,15561,NYISO
12/5/2017 12:00:00 AM,1138,Capitl
12/5/2017 12:00:00 AM,1517,Centrl
12/5/2017 12:00:00 AM,546,Dunwod
12/5/2017 12:00:00 AM,904,Genese
12/5/2017 12:00:00 AM,943,Hud Vl
12/5/2017 12:00:00 AM,1829,Longil
12/5/2017 12:00:00 AM,613,Mhk Vl
12/5/2017 12:00:00 AM,242,Millwd
12/5/2017 12:00:00 AM,4686,N.Y.C.
12/5/2017 12:00:00 AM,471,North
12/5/2017 12:00:00 AM,1478,West
12/5/2017 12:00:00 AM,14367,NYISO
12/5/2017 1:00:00 AM,1109,Capitl
12/5/2017 1:00:00 AM,1471,Centrl
12/5/2017 1:00:00 AM,521,Dunwod
12/5/2017 1:00:00 AM,872,Genese
12/5/2017 1:00:00 AM,907,Hud Vl
12/5/2017 1:00:00 AM,1737,Longil
12/5/2017 1:00:00 AM,591,Mhk Vl
12/5/2017 1:00:00 AM,232,Millwd
12/5/2017 1:00:00 AM,4452,N.Y.C.
12/5/2017 1:00:00 AM,466,North
12/5/2017 1:00:00 AM,1435,West
12/5/2017 1:00:00 AM,13793,NYISO
12/5/2017 2:00:00 AM,1096,Capitl
12/5/2017 2:00:00 AM,1442,Centrl
12/5/2017 2:00:00 AM,509,Dunwod
12/5/2017 2:00:00 AM,854,Genese
12/5/2017 2:00:00 AM,892,Hud Vl
12/5/2017 2:00:00 AM,1684,Longil
12/5/2017 2:00:00 AM,582,Mhk Vl
12/5/2017 2:00:00 AM,229,Millwd
12/5/2017 2:00:00 AM,4317,N.Y.C.
12/5/2017 2:00:00 AM,463,North
12/5/2017 2:00:00 AM,1414,West
12/5/2017 2:00:00 AM,13482,NYISO
12/5/2017 3:00:00 AM,1097,Capitl
12/5/2017 3:00:00 AM,1442,Centrl
12/5/2017 3:00:00 AM,504,Dunwod
12/5/2017 3:00:00 AM,852,Genese
12/5/2017 3:00:00 AM,889,Hud Vl
12/5/2017 3:00:00 AM,1667,Longil
12/5/2017 3:00:00 AM,581,Mhk Vl
12/5/2017 3:00:00 AM,230,Millwd
12/5/2017 3:00:00 AM,4262,N.Y.C.
12/5/2017 3:00:00 AM,462,North
12/5/2017 3:00:00 AM,1404,West
12/5/2017 3:00:00 AM,13390,NYISO
12/5/2017 4:00:00 AM,1124,Capitl
12/5/2017 4:00:00 AM,1482,Centrl
12/5/2017 4:00:00 AM,514,Dunwod
12/5/2017 4:00:00 AM,876,Genese
12/5/2017 4:00:00 AM,905,Hud Vl
12/5/2017 4:00:00 AM,1703,Longil
12/5/2017 4:00:00 AM,601,Mhk Vl
12/5/2017 4:00:00 AM,237,Millwd
12/5/2017 4:00:00 AM,4302,N.Y.C.
12/5/2017 4:00:00 AM,467,North
12/5/2017 4:00:00 AM,1426,West
12/5/2017 4:00:00 AM,13637,NYISO
12/5/2017 5:00:00 AM,1207,Capitl
12/5/2017 5:00:00 AM,1601,Centrl
12/5/2017 5:00:00 AM,551,Dunwod
12/5/2017 5:00:00 AM,950,Genese
12/5/2017 5:00:00 AM,966,Hud Vl
12/5/2017 5:00:00 AM,1827,Longil
12/5/2017 5:00:00 AM,659,Mhk Vl
12/5/2017 5:00:00 AM,261,Millwd
12/5/2017 5:00:00 AM,4560,N.Y.C.
12/5/2017 5:00:00 AM,482,North
12/5/2017 5:00:00 AM,1503,West
12/5/2017 5:00:00 AM,14567,NYISO
12/5/2017 6:00:00 AM,1354,Capitl
12/5/2017 6:00:00 AM,1802,Centrl
12/5/2017 6:00:00 AM,624,Dunwod
12/5/2017 6:00:00 AM,1074,Genese
12/5/2017 6:00:00 AM,1077,Hud Vl
12/5/2017 6:00:00 AM,2060,Longil
12/5/2017 6:00:00 AM,754,Mhk Vl
12/5/2017 6:00:00 AM,296,Millwd
12/5/2017 6:00:00 AM,5105,N.Y.C.
12/5/2017 6:00:00 AM,509,North
12/5/2017 6:00:00 AM,1646,West
12/5/2017 6:00:00 AM,16301,NYISO
12/5/2017 7:00:00 AM,1419,Capitl
12/5/2017 7:00:00 AM,1902,Centrl
12/5/2017 7:00:00 AM,681,Dunwod
12/5/2017 7:00:00 AM,1147,Genese
12/5/2017 7:00:00 AM,1139,Hud Vl
12/5/2017 7:00:00 AM,2191,Longil
12/5/2017 7:00:00 AM,802,Mhk Vl
12/5/2017 7:00:00 AM,313,Millwd
12/5/2017 7:00:00 AM,5622,N.Y.C.
12/5/2017 7:00:00 AM,521,North
12/5/2017 7:00:00 AM,1740,West
12/5/2017 7:00:00 AM,17477,NYISO
12/5/2017 8:00:00 AM,1395,Capitl
12/5/2017 8:00:00 AM,1897,Centrl
12/5/2017 8:00:00 AM,689,Dunwod
12/5/2017 8:00:00 AM,1151,Genese
12/5/2017 8:00:00 AM,1142,Hud Vl
12/5/2017 8:00:00 AM,2205,Longil
12/5/2017 8:00:00 AM,803,Mhk Vl
12/5/2017 8:00:00 AM,310,Millwd
12/5/2017 8:00:00 AM,5923,N.Y.C.
12/5/2017 8:00:00 AM,517,North
12/5/2017 8:00:00 AM,1745,West
12/5/2017 8:00:00 AM,17777,NYISO
12/5/2017 9:00:00 AM,1368,Capitl
12/5/2017 9:00:00 AM,1890,Centrl
12/5/2017 9:00:00 AM,702,Dunwod
12/5/2017 9:00:00 AM,1155,Genese
12/5/2017 9:00:00 AM,1138,Hud Vl
12/5/2017 9:00:00 AM,2195,Longil
12/5/2017 9:00:00 AM,807,Mhk Vl
12/5/2017 9:00:00 AM,305,Millwd
12/5/2017 9:00:00 AM,6106,N.Y.C.
12/5/2017 9:00:00 AM,516,North
12/5/2017 9:00:00 AM,1759,West
12/5/2017 9:00:00 AM,17941,NYISO
12/5/2017 10:00:00 AM,1360,Capitl
12/5/2017 10:00:00 AM,1886,Centrl
12/5/2017 10:00:00 AM,710,Dunwod
12/5/2017 10:00:00 AM,1155,Genese
12/5/2017 10:00:00 AM,1133,Hud Vl
12/5/2017 10:00:00 AM,2181,Longil
12/5/2017 10:00:00 AM,802,Mhk Vl
12/5/2017 10:00:00 AM,303,Millwd
12/5/2017 10:00:00 AM,6177,N.Y.C.
12/5/2017 10:00:00 AM,514,North
12/5/2017 10:00:00 AM,1771,West
12/5/2017 10:00:00 AM,17992,NYISO
12/5/2017 11:00:00 AM,1359,Capitl
12/5/2017 11:00:00 AM,1867,Centrl
12/5/2017 11:00:00 AM,706,Dunwod
12/5/2017 11:00:00 AM,1149,Genese
12/5/2017 11:00:00 AM,1123,Hud Vl
12/5/2017 11:00:00 AM,2172,Longil
12/5/2017 11:00:00 AM,792,Mhk Vl
12/5/2017 11:00:00 AM,297,Millwd
12/5/2017 11:00:00 AM,6207,N.Y.C.
12/5/2017 11:00:00 AM,511,North
12/5/2017 11:00:00 AM,1767,West
12/5/2017 11:00:00 AM,17950,NYISO
12/5/2017 12:00:00 PM,1347,Capitl
12/5/2017 12:00:00 PM,1849,Centrl
12/5/2017 12:00:00 PM,697,Dunwod
12/5/2017 12:00:00 PM,1138,Genese
12/5/2017 12:00:00 PM,1100,Hud Vl
12/5/2017 12:00:00 PM,2156,Longil
12/5/2017 12:00:00 PM,778,Mhk Vl
12/5/2017 12:00:00 PM,291,Millwd
12/5/2017 12:00:00 PM,6204,N.Y.C.
12/5/2017 12:00:00 PM,507,North
12/5/2017 12:00:00 PM,1752,West
12/5/2017 12:00:00 PM,17819,NYISO
12/5/2017 1:00:00 PM,1347,Capitl
12/5/2017 1:00:00 PM,1840,Centrl
12/5/2017 1:00:00 PM,692,Dunwod
12/5/2017 1:00:00 PM,1136,Genese
12/5/2017 1:00:00 PM,1094,Hud Vl
12/5/2017 1:00:00 PM,2136,Longil
12/5/2017 1:00:00 PM,775,Mhk Vl
12/5/2017 1:00:00 PM,287,Millwd
12/5/2017 1:00:00 PM,6200,N.Y.C.
12/5/2017 1:00:00 PM,505,North
12/5/2017 1:00:00 PM,1757,West
12/5/2017 1:00:00 PM,17769,NYISO
12/5/2017 2:00:00 PM,1351,Capitl
12/5/2017 2:00:00 PM,1825,Centrl
12/5/2017 2:00:00 PM,693,Dunwod
12/5/2017 2:00:00 PM,1130,Genese
12/5/2017 2:00:00 PM,1108,Hud Vl
12/5/2017 2:00:00 PM,2163,Longil
12/5/2017 2:00:00 PM,770,Mhk Vl
12/5/2017 2:00:00 PM,288,Millwd
12/5/2017 2:00:00 PM,6194,N.Y.C.
12/5/2017 2:00:00 PM,503,North
12/5/2017 2:00:00 PM,1751,West
12/5/2017 2:00:00 PM,17776,NYISO
12/5/2017 3:00:00 PM,1375,Capitl
12/5/2017 3:00:00 PM,1834,Centrl
12/5/2017 3:00:00 PM,707,Dunwod
12/5/2017 3:00:00 PM,1138,Genese
12/5/2017 3:00:00 PM,1135,Hud Vl
12/5/2017 3:00:00 PM,2250,Longil
12/5/2017 3:00:00 PM,773,Mhk Vl
12/5/2017 3:00:00 PM,297,Millwd
12/5/2017 3:00:00 PM,6258,N.Y.C.
12/5/2017 3:00:00 PM,506,North
12/5/2017 3:00:00 PM,1751,West
12/5/2017 3:00:00 PM,18024,NYISO
12/5/2017 4:00:00 PM,1469,Capitl
12/5/2017 4:00:00 PM,1919,Centrl
12/5/2017 4:00:00 PM,743,Dunwod
12/5/2017 4:00:00 PM,1191,Genese
12/5/2017 4:00:00 PM,1219,Hud Vl
12/5/2017 4:00:00 PM,2468,Longil
12/5/2017 4:00:00 PM,816,Mhk Vl
12/5/2017 4:00:00 PM,321,Millwd
12/5/2017 4:00:00 PM,6415,N.Y.C.
12/5/2017 4:00:00 PM,521,North
12/5/2017 4:00:00 PM,1809,West
12/5/2017 4:00:00 PM,18891,NYISO
12/5/2017 5:00:00 PM,1547,Capitl
12/5/2017 5:00:00 PM,2030,Centrl
12/5/2017 5:00:00 PM,772,Dunwod
12/5/2017 5:00:00 PM,1273,Genese
